4.350322424574237 4.350322424574237 4.350322424574237 4.350322424574237 4.350322424574237 4.350322424574237 4.350322424574237 4.350322424574237 4.350322424574237 4.350322424574237	1
5.529916003327431 5.529916003327431 5.529916003327431 5.529916003327431 5.529916003327431 5.529916003327431 5.529916003327431 5.529916003327431 5.529916003327431 5.529916003327431	1
5.384789673713251 5.384789673713251 5.384789673713251 5.384789673713251 5.384789673713251 5.384789673713251 5.384789673713251 5.384789673713251 5.384789673713251 5.384789673713251	1
4.021135282318402 4.021135282318402 4.021135282318402 4.021135282318402 4.021135282318402 4.021135282318402 4.021135282318402 4.021135282318402 4.021135282318402 4.021135282318402	1
4.356009031930206 4.356009031930206 4.356009031930206 4.356009031930206 4.356009031930206 4.356009031930206 4.356009031930206 4.356009031930206 4.356009031930206 4.356009031930206	1
2.1381033206053663 2.1381033206053663 2.1381033206053663 2.1381033206053663 2.1381033206053663 2.1381033206053663 2.1381033206053663 2.1381033206053663 2.1381033206053663 2.1381033206053663	0
2.9709598941722706 2.9709598941722706 2.9709598941722706 2.9709598941722706 2.9709598941722706 2.9709598941722706 2.9709598941722706 2.9709598941722706 2.9709598941722706 2.9709598941722706	0
5.189616990217211 5.189616990217211 5.189616990217211 5.189616990217211 5.189616990217211 5.189616990217211 5.189616990217211 5.189616990217211 5.189616990217211 5.189616990217211	1
3.657255997203097 3.657255997203097 3.657255997203097 3.657255997203097 3.657255997203097 3.657255997203097 3.657255997203097 3.657255997203097 3.657255997203097 3.657255997203097	0
2.6920296063162037 2.6920296063162037 2.6920296063162037 2.6920296063162037 2.6920296063162037 2.6920296063162037 2.6920296063162037 2.6920296063162037 2.6920296063162037 2.6920296063162037	0
4.195195045552612 4.195195045552612 4.195195045552612 4.195195045552612 4.195195045552612 4.195195045552612 4.195195045552612 4.195195045552612 4.195195045552612 4.195195045552612	1
4.812163048262526 4.812163048262526 4.812163048262526 4.812163048262526 4.812163048262526 4.812163048262526 4.812163048262526 4.812163048262526 4.812163048262526 4.812163048262526	1
4.6979433220093085 4.6979433220093085 4.6979433220093085 4.6979433220093085 4.6979433220093085 4.6979433220093085 4.6979433220093085 4.6979433220093085 4.6979433220093085 4.6979433220093085	1
3.498812082006561 3.498812082006561 3.498812082006561 3.498812082006561 3.498812082006561 3.498812082006561 3.498812082006561 3.498812082006561 3.498812082006561 3.498812082006561	0
3.7558465201782525 3.7558465201782525 3.7558465201782525 3.7558465201782525 3.7558465201782525 3.7558465201782525 3.7558465201782525 3.7558465201782525 3.7558465201782525 3.7558465201782525	0
4.033705952999927 4.033705952999927 4.033705952999927 4.033705952999927 4.033705952999927 4.033705952999927 4.033705952999927 4.033705952999927 4.033705952999927 4.033705952999927	1
5.113770460000583 5.113770460000583 5.113770460000583 5.113770460000583 5.113770460000583 5.113770460000583 5.113770460000583 5.113770460000583 5.113770460000583 5.113770460000583	1
4.08375367045258 4.08375367045258 4.08375367045258 4.08375367045258 4.08375367045258 4.08375367045258 4.08375367045258 4.08375367045258 4.08375367045258 4.08375367045258	1
3.5730203798569042 3.5730203798569042 3.5730203798569042 3.5730203798569042 3.5730203798569042 3.5730203798569042 3.5730203798569042 3.5730203798569042 3.5730203798569042 3.5730203798569042	0
3.958774081849033 3.958774081849033 3.958774081849033 3.958774081849033 3.958774081849033 3.958774081849033 3.958774081849033 3.958774081849033 3.958774081849033 3.958774081849033	0
2.1182998558676283 2.1182998558676283 2.1182998558676283 2.1182998558676283 2.1182998558676283 2.1182998558676283 2.1182998558676283 2.1182998558676283 2.1182998558676283 2.1182998558676283	0
2.1739491614261097 2.1739491614261097 2.1739491614261097 2.1739491614261097 2.1739491614261097 2.1739491614261097 2.1739491614261097 2.1739491614261097 2.1739491614261097 2.1739491614261097	0
4.813528354415344 4.813528354415344 4.813528354415344 4.813528354415344 4.813528354415344 4.813528354415344 4.813528354415344 4.813528354415344 4.813528354415344 4.813528354415344	1
5.932750869238696 5.932750869238696 5.932750869238696 5.932750869238696 5.932750869238696 5.932750869238696 5.932750869238696 5.932750869238696 5.932750869238696 5.932750869238696	1
4.37273492152023 4.37273492152023 4.37273492152023 4.37273492152023 4.37273492152023 4.37273492152023 4.37273492152023 4.37273492152023 4.37273492152023 4.37273492152023	1
3.574398745511656 3.574398745511656 3.574398745511656 3.574398745511656 3.574398745511656 3.574398745511656 3.574398745511656 3.574398745511656 3.574398745511656 3.574398745511656	0
2.681396787422725 2.681396787422725 2.681396787422725 2.681396787422725 2.681396787422725 2.681396787422725 2.681396787422725 2.681396787422725 2.681396787422725 2.681396787422725	0
4.008954233733933 4.008954233733933 4.008954233733933 4.008954233733933 4.008954233733933 4.008954233733933 4.008954233733933 4.008954233733933 4.008954233733933 4.008954233733933	1
5.9283065501541365 5.9283065501541365 5.9283065501541365 5.9283065501541365 5.9283065501541365 5.9283065501541365 5.9283065501541365 5.9283065501541365 5.9283065501541365 5.9283065501541365	1
5.082092559323202 5.082092559323202 5.082092559323202 5.082092559323202 5.082092559323202 5.082092559323202 5.082092559323202 5.082092559323202 5.082092559323202 5.082092559323202	1
4.1584697937991155 4.1584697937991155 4.1584697937991155 4.1584697937991155 4.1584697937991155 4.1584697937991155 4.1584697937991155 4.1584697937991155 4.1584697937991155 4.1584697937991155	1
5.441159115682199 5.441159115682199 5.441159115682199 5.441159115682199 5.441159115682199 5.441159115682199 5.441159115682199 5.441159115682199 5.441159115682199 5.441159115682199	1
2.9287045122520583 2.9287045122520583 2.9287045122520583 2.9287045122520583 2.9287045122520583 2.9287045122520583 2.9287045122520583 2.9287045122520583 2.9287045122520583 2.9287045122520583	0
4.055086652750548 4.055086652750548 4.055086652750548 4.055086652750548 4.055086652750548 4.055086652750548 4.055086652750548 4.055086652750548 4.055086652750548 4.055086652750548	1
5.809869553073078 5.809869553073078 5.809869553073078 5.809869553073078 5.809869553073078 5.809869553073078 5.809869553073078 5.809869553073078 5.809869553073078 5.809869553073078	1
4.311179231204813 4.311179231204813 4.311179231204813 4.311179231204813 4.311179231204813 4.311179231204813 4.311179231204813 4.311179231204813 4.311179231204813 4.311179231204813	1
3.8365269276426734 3.8365269276426734 3.8365269276426734 3.8365269276426734 3.8365269276426734 3.8365269276426734 3.8365269276426734 3.8365269276426734 3.8365269276426734 3.8365269276426734	0
3.077117909765685 3.077117909765685 3.077117909765685 3.077117909765685 3.077117909765685 3.077117909765685 3.077117909765685 3.077117909765685 3.077117909765685 3.077117909765685	0
4.191985237864996 4.191985237864996 4.191985237864996 4.191985237864996 4.191985237864996 4.191985237864996 4.191985237864996 4.191985237864996 4.191985237864996 4.191985237864996	1
5.828465125840907 5.828465125840907 5.828465125840907 5.828465125840907 5.828465125840907 5.828465125840907 5.828465125840907 5.828465125840907 5.828465125840907 5.828465125840907	1
2.0228365178015717 2.0228365178015717 2.0228365178015717 2.0228365178015717 2.0228365178015717 2.0228365178015717 2.0228365178015717 2.0228365178015717 2.0228365178015717 2.0228365178015717	0
5.134620930461559 5.134620930461559 5.134620930461559 5.134620930461559 5.134620930461559 5.134620930461559 5.134620930461559 5.134620930461559 5.134620930461559 5.134620930461559	1
5.281943647701928 5.281943647701928 5.281943647701928 5.281943647701928 5.281943647701928 5.281943647701928 5.281943647701928 5.281943647701928 5.281943647701928 5.281943647701928	1
5.544718323304033 5.544718323304033 5.544718323304033 5.544718323304033 5.544718323304033 5.544718323304033 5.544718323304033 5.544718323304033 5.544718323304033 5.544718323304033	1
4.962013647332785 4.962013647332785 4.962013647332785 4.962013647332785 4.962013647332785 4.962013647332785 4.962013647332785 4.962013647332785 4.962013647332785 4.962013647332785	1
5.236559603489918 5.236559603489918 5.236559603489918 5.236559603489918 5.236559603489918 5.236559603489918 5.236559603489918 5.236559603489918 5.236559603489918 5.236559603489918	1
4.074713134092008 4.074713134092008 4.074713134092008 4.074713134092008 4.074713134092008 4.074713134092008 4.074713134092008 4.074713134092008 4.074713134092008 4.074713134092008	1
4.245431459113516 4.245431459113516 4.245431459113516 4.245431459113516 4.245431459113516 4.245431459113516 4.245431459113516 4.245431459113516 4.245431459113516 4.245431459113516	1
3.7043627187526007 3.7043627187526007 3.7043627187526007 3.7043627187526007 3.7043627187526007 3.7043627187526007 3.7043627187526007 3.7043627187526007 3.7043627187526007 3.7043627187526007	0
2.2244931900829616 2.2244931900829616 2.2244931900829616 2.2244931900829616 2.2244931900829616 2.2244931900829616 2.2244931900829616 2.2244931900829616 2.2244931900829616 2.2244931900829616	0
5.480040620706559 5.480040620706559 5.480040620706559 5.480040620706559 5.480040620706559 5.480040620706559 5.480040620706559 5.480040620706559 5.480040620706559 5.480040620706559	1
4.279997335505521 4.279997335505521 4.279997335505521 4.279997335505521 4.279997335505521 4.279997335505521 4.279997335505521 4.279997335505521 4.279997335505521 4.279997335505521	1
2.7993576807085723 2.7993576807085723 2.7993576807085723 2.7993576807085723 2.7993576807085723 2.7993576807085723 2.7993576807085723 2.7993576807085723 2.7993576807085723 2.7993576807085723	0
4.018881869715454 4.018881869715454 4.018881869715454 4.018881869715454 4.018881869715454 4.018881869715454 4.018881869715454 4.018881869715454 4.018881869715454 4.018881869715454	1
3.9397004489109366 3.9397004489109366 3.9397004489109366 3.9397004489109366 3.9397004489109366 3.9397004489109366 3.9397004489109366 3.9397004489109366 3.9397004489109366 3.9397004489109366	0
3.427159858179823 3.427159858179823 3.427159858179823 3.427159858179823 3.427159858179823 3.427159858179823 3.427159858179823 3.427159858179823 3.427159858179823 3.427159858179823	0
3.3843116760726195 3.3843116760726195 3.3843116760726195 3.3843116760726195 3.3843116760726195 3.3843116760726195 3.3843116760726195 3.3843116760726195 3.3843116760726195 3.3843116760726195	0
4.153915182951377 4.153915182951377 4.153915182951377 4.153915182951377 4.153915182951377 4.153915182951377 4.153915182951377 4.153915182951377 4.153915182951377 4.153915182951377	1
4.49395781119002 4.49395781119002 4.49395781119002 4.49395781119002 4.49395781119002 4.49395781119002 4.49395781119002 4.49395781119002 4.49395781119002 4.49395781119002	1
4.4498098591309025 4.4498098591309025 4.4498098591309025 4.4498098591309025 4.4498098591309025 4.4498098591309025 4.4498098591309025 4.4498098591309025 4.4498098591309025 4.4498098591309025	1
3.8325872003988977 3.8325872003988977 3.8325872003988977 3.8325872003988977 3.8325872003988977 3.8325872003988977 3.8325872003988977 3.8325872003988977 3.8325872003988977 3.8325872003988977	0
2.1118999363353694 2.1118999363353694 2.1118999363353694 2.1118999363353694 2.1118999363353694 2.1118999363353694 2.1118999363353694 2.1118999363353694 2.1118999363353694 2.1118999363353694	0
2.9184201251080957 2.9184201251080957 2.9184201251080957 2.9184201251080957 2.9184201251080957 2.9184201251080957 2.9184201251080957 2.9184201251080957 2.9184201251080957 2.9184201251080957	0
2.7088450357543308 2.7088450357543308 2.7088450357543308 2.7088450357543308 2.7088450357543308 2.7088450357543308 2.7088450357543308 2.7088450357543308 2.7088450357543308 2.7088450357543308	0
4.337843483113765 4.337843483113765 4.337843483113765 4.337843483113765 4.337843483113765 4.337843483113765 4.337843483113765 4.337843483113765 4.337843483113765 4.337843483113765	1
5.444035443413299 5.444035443413299 5.444035443413299 5.444035443413299 5.444035443413299 5.444035443413299 5.444035443413299 5.444035443413299 5.444035443413299 5.444035443413299	1
5.193755762309705 5.193755762309705 5.193755762309705 5.193755762309705 5.193755762309705 5.193755762309705 5.193755762309705 5.193755762309705 5.193755762309705 5.193755762309705	1
5.188390250541985 5.188390250541985 5.188390250541985 5.188390250541985 5.188390250541985 5.188390250541985 5.188390250541985 5.188390250541985 5.188390250541985 5.188390250541985	1
5.2657494822427635 5.2657494822427635 5.2657494822427635 5.2657494822427635 5.2657494822427635 5.2657494822427635 5.2657494822427635 5.2657494822427635 5.2657494822427635 5.2657494822427635	1
3.0211761603492238 3.0211761603492238 3.0211761603492238 3.0211761603492238 3.0211761603492238 3.0211761603492238 3.0211761603492238 3.0211761603492238 3.0211761603492238 3.0211761603492238	0
5.3669793290963845 5.3669793290963845 5.3669793290963845 5.3669793290963845 5.3669793290963845 5.3669793290963845 5.3669793290963845 5.3669793290963845 5.3669793290963845 5.3669793290963845	1
4.692454101754828 4.692454101754828 4.692454101754828 4.692454101754828 4.692454101754828 4.692454101754828 4.692454101754828 4.692454101754828 4.692454101754828 4.692454101754828	1
2.3329365512155915 2.3329365512155915 2.3329365512155915 2.3329365512155915 2.3329365512155915 2.3329365512155915 2.3329365512155915 2.3329365512155915 2.3329365512155915 2.3329365512155915	0
2.0667625204622384 2.0667625204622384 2.0667625204622384 2.0667625204622384 2.0667625204622384 2.0667625204622384 2.0667625204622384 2.0667625204622384 2.0667625204622384 2.0667625204622384	0
2.0582398996992493 2.0582398996992493 2.0582398996992493 2.0582398996992493 2.0582398996992493 2.0582398996992493 2.0582398996992493 2.0582398996992493 2.0582398996992493 2.0582398996992493	0
5.022347101008792 5.022347101008792 5.022347101008792 5.022347101008792 5.022347101008792 5.022347101008792 5.022347101008792 5.022347101008792 5.022347101008792 5.022347101008792	1
2.9982369026136912 2.9982369026136912 2.9982369026136912 2.9982369026136912 2.9982369026136912 2.9982369026136912 2.9982369026136912 2.9982369026136912 2.9982369026136912 2.9982369026136912	0
2.4379545091774375 2.4379545091774375 2.4379545091774375 2.4379545091774375 2.4379545091774375 2.4379545091774375 2.4379545091774375 2.4379545091774375 2.4379545091774375 2.4379545091774375	0
4.499208336609906 4.499208336609906 4.499208336609906 4.499208336609906 4.499208336609906 4.499208336609906 4.499208336609906 4.499208336609906 4.499208336609906 4.499208336609906	1
3.3776914563859797 3.3776914563859797 3.3776914563859797 3.3776914563859797 3.3776914563859797 3.3776914563859797 3.3776914563859797 3.3776914563859797 3.3776914563859797 3.3776914563859797	0
2.2780615141233893 2.2780615141233893 2.2780615141233893 2.2780615141233893 2.2780615141233893 2.2780615141233893 2.2780615141233893 2.2780615141233893 2.2780615141233893 2.2780615141233893	0
2.63850209877539 2.63850209877539 2.63850209877539 2.63850209877539 2.63850209877539 2.63850209877539 2.63850209877539 2.63850209877539 2.63850209877539 2.63850209877539	0
4.109521596192051 4.109521596192051 4.109521596192051 4.109521596192051 4.109521596192051 4.109521596192051 4.109521596192051 4.109521596192051 4.109521596192051 4.109521596192051	1
2.672579784889713 2.672579784889713 2.672579784889713 2.672579784889713 2.672579784889713 2.672579784889713 2.672579784889713 2.672579784889713 2.672579784889713 2.672579784889713	0
3.0916577472747204 3.0916577472747204 3.0916577472747204 3.0916577472747204 3.0916577472747204 3.0916577472747204 3.0916577472747204 3.0916577472747204 3.0916577472747204 3.0916577472747204	0
4.846359708741092 4.846359708741092 4.846359708741092 4.846359708741092 4.846359708741092 4.846359708741092 4.846359708741092 4.846359708741092 4.846359708741092 4.846359708741092	1
3.8188065201826555 3.8188065201826555 3.8188065201826555 3.8188065201826555 3.8188065201826555 3.8188065201826555 3.8188065201826555 3.8188065201826555 3.8188065201826555 3.8188065201826555	0
3.2880070655493037 3.2880070655493037 3.2880070655493037 3.2880070655493037 3.2880070655493037 3.2880070655493037 3.2880070655493037 3.2880070655493037 3.2880070655493037 3.2880070655493037	0
3.8950840566811156 3.8950840566811156 3.8950840566811156 3.8950840566811156 3.8950840566811156 3.8950840566811156 3.8950840566811156 3.8950840566811156 3.8950840566811156 3.8950840566811156	0
2.0945383105279483 2.0945383105279483 2.0945383105279483 2.0945383105279483 2.0945383105279483 2.0945383105279483 2.0945383105279483 2.0945383105279483 2.0945383105279483 2.0945383105279483	0
3.5462284190458795 3.5462284190458795 3.5462284190458795 3.5462284190458795 3.5462284190458795 3.5462284190458795 3.5462284190458795 3.5462284190458795 3.5462284190458795 3.5462284190458795	0
3.6836747168363035 3.6836747168363035 3.6836747168363035 3.6836747168363035 3.6836747168363035 3.6836747168363035 3.6836747168363035 3.6836747168363035 3.6836747168363035 3.6836747168363035	0
2.7521572190052517 2.7521572190052517 2.7521572190052517 2.7521572190052517 2.7521572190052517 2.7521572190052517 2.7521572190052517 2.7521572190052517 2.7521572190052517 2.7521572190052517	0
2.4350467697816534 2.4350467697816534 2.4350467697816534 2.4350467697816534 2.4350467697816534 2.4350467697816534 2.4350467697816534 2.4350467697816534 2.4350467697816534 2.4350467697816534	0
5.599274001424081 5.599274001424081 5.599274001424081 5.599274001424081 5.599274001424081 5.599274001424081 5.599274001424081 5.599274001424081 5.599274001424081 5.599274001424081	1
4.0404639237147055 4.0404639237147055 4.0404639237147055 4.0404639237147055 4.0404639237147055 4.0404639237147055 4.0404639237147055 4.0404639237147055 4.0404639237147055 4.0404639237147055	1
2.8363639702070804 2.8363639702070804 2.8363639702070804 2.8363639702070804 2.8363639702070804 2.8363639702070804 2.8363639702070804 2.8363639702070804 2.8363639702070804 2.8363639702070804	0
4.422594560136066 4.422594560136066 4.422594560136066 4.422594560136066 4.422594560136066 4.422594560136066 4.422594560136066 4.422594560136066 4.422594560136066 4.422594560136066	1
5.2681586735115475 5.2681586735115475 5.2681586735115475 5.2681586735115475 5.2681586735115475 5.2681586735115475 5.2681586735115475 5.2681586735115475 5.2681586735115475 5.2681586735115475	1
2.0832724340371493 2.0832724340371493 2.0832724340371493 2.0832724340371493 2.0832724340371493 2.0832724340371493 2.0832724340371493 2.0832724340371493 2.0832724340371493 2.0832724340371493	0
2.0714580833111813 2.0714580833111813 2.0714580833111813 2.0714580833111813 2.0714580833111813 2.0714580833111813 2.0714580833111813 2.0714580833111813 2.0714580833111813 2.0714580833111813	0
2.585846961597384 2.585846961597384 2.585846961597384 2.585846961597384 2.585846961597384 2.585846961597384 2.585846961597384 2.585846961597384 2.585846961597384 2.585846961597384	0
4.875341891047159 4.875341891047159 4.875341891047159 4.875341891047159 4.875341891047159 4.875341891047159 4.875341891047159 4.875341891047159 4.875341891047159 4.875341891047159	1
2.6409103705188186 2.6409103705188186 2.6409103705188186 2.6409103705188186 2.6409103705188186 2.6409103705188186 2.6409103705188186 2.6409103705188186 2.6409103705188186 2.6409103705188186	0
4.81842251140801 4.81842251140801 4.81842251140801 4.81842251140801 4.81842251140801 4.81842251140801 4.81842251140801 4.81842251140801 4.81842251140801 4.81842251140801	1
4.7127031811077895 4.7127031811077895 4.7127031811077895 4.7127031811077895 4.7127031811077895 4.7127031811077895 4.7127031811077895 4.7127031811077895 4.7127031811077895 4.7127031811077895	1
4.178808654315618 4.178808654315618 4.178808654315618 4.178808654315618 4.178808654315618 4.178808654315618 4.178808654315618 4.178808654315618 4.178808654315618 4.178808654315618	1
2.8823989920907063 2.8823989920907063 2.8823989920907063 2.8823989920907063 2.8823989920907063 2.8823989920907063 2.8823989920907063 2.8823989920907063 2.8823989920907063 2.8823989920907063	0
5.902378071271533 5.902378071271533 5.902378071271533 5.902378071271533 5.902378071271533 5.902378071271533 5.902378071271533 5.902378071271533 5.902378071271533 5.902378071271533	1
5.1912434308246045 5.1912434308246045 5.1912434308246045 5.1912434308246045 5.1912434308246045 5.1912434308246045 5.1912434308246045 5.1912434308246045 5.1912434308246045 5.1912434308246045	1
